"Record","Species","Country","Locality","y","x","host","year","authority","yearrange_earliestyear","yearrange_latestyear","soloyear_earliest","soloyear_latest","decade_est","Species_current","PointsDensity_90","PointsDensity_75"
17854,"Hyalomma truncatum","Zambia","not given",-16.0565,28.5115,"not individually recorded","1965-1991","242",1965,1991,NA,NA,1960,"Hyalomma truncatum",0.397156840238166,0.330964033531805
17855,"Hyalomma truncatum","Zambia","not given",-16.2273,28.4809,"not individually recorded","1965-1991","242",1965,1991,NA,NA,1960,"Hyalomma truncatum",0.404275732004025,0.336896443336688
17856,"Hyalomma truncatum","Zambia","not given",-16.1871,28.661,"not individually recorded","1965-1991","242",1965,1991,NA,NA,1960,"Hyalomma truncatum",0.414188407555104,0.34515700629592
17857,"Hyalomma truncatum","Zambia","not given",-16.0089,28.773,"not individually recorded","1965-1991","242",1965,1991,NA,NA,1960,"Hyalomma truncatum",0.406961398951064,0.339134499125887
17858,"Hyalomma truncatum","Zambia","not given",-11.6817,25.0788,"not individually recorded","1965-1991","242",1965,1991,NA,NA,1960,"Hyalomma truncatum",0.0303313911167653,0.0252761592639711
17859,"Hyalomma truncatum","Zambia","Rufunsa",-15.08333333,29.63333333,"cattle","1969-1972","109",1969,1972,NA,NA,1960,"Hyalomma truncatum",0.242490536328616,0.202075446940513
17860,"Hyalomma truncatum","Zambia","Serenje District",-13,30.5,"buffalo","1954-1956","110",1954,1956,NA,NA,1950,"Hyalomma truncatum",0.09181148303849,0.0765095691987417
17861,"Hyalomma truncatum","Zambia","Shamboko",-14.18333333,31.43333333,"cattle","1969-1972","109",1969,1972,NA,NA,1960,"Hyalomma truncatum",0.18535334752226,0.154461122935217
17862,"Hyalomma truncatum","Zambia","Shiwa Ngandu",-11.2,31.75,"cattle","1966-1973","110",1966,1973,NA,NA,1960,"Hyalomma truncatum",0.109031455738264,0.0908595464485536
17863,"Hyalomma truncatum","Zambia","Shiwa Ngandu",-11.2,31.75,"cattle","1966-1973","110",1966,1973,NA,NA,1960,"Hyalomma truncatum",0.109031455738264,0.0908595464485536
17865,"Hyalomma truncatum","Zimbabwe","Chegutu (formerly Hartley)",-18.13333333,30.15,"not individually recorded","before 1962","193",NA,NA,NA,NA,1960,"Hyalomma truncatum",0.627388109451093,0.522823424542577
17871,"Hyalomma truncatum","Zimbabwe","Mutare district",-18.96666667,32.66666667,"not individually recorded","before 1962","193",NA,NA,NA,NA,1960,"Hyalomma truncatum",0.437533389986979,0.364611158322483
17873,"Hyalomma truncatum","Zimbabwe","not given",-22.137865,30.781764,"not individually recorded","1975-1981","346",1975,1981,NA,NA,1970,"Hyalomma truncatum",0.516540172908326,0.430450144090271
17874,"Hyalomma truncatum","Zimbabwe","not given",-22.06754,31.35624,"not individually recorded","1975-1981","346",1975,1981,NA,NA,1970,"Hyalomma truncatum",0.442892404023204,0.36907700335267
17875,"Hyalomma truncatum","Zimbabwe","not given",-22.049069,29.581195,"not individually recorded","1975-1981","346",1975,1981,NA,NA,1970,"Hyalomma truncatum",0.561678890783857,0.468065742319881
17876,"Hyalomma truncatum","Zimbabwe","not given",-22.031533,30.040029,"not individually recorded","1975-1981","346",1975,1981,NA,NA,1970,"Hyalomma truncatum",0.569279963787273,0.474399969822727
17877,"Hyalomma truncatum","Zimbabwe","not given",-21.978994,30.039412,"not individually recorded","1975-1981","346",1975,1981,NA,NA,1970,"Hyalomma truncatum",0.577599374497405,0.481332812081171
17878,"Hyalomma truncatum","Zimbabwe","not given",-21.906655,31.599623,"not individually recorded","1975-1981","346",1975,1981,NA,NA,1970,"Hyalomma truncatum",0.429789257677016,0.358157714730847
17879,"Hyalomma truncatum","Zimbabwe","not given",-21.879862,31.631593,"not individually recorded","1975-1981","346",1975,1981,NA,NA,1970,"Hyalomma truncatum",0.430017004369153,0.358347503640961
17880,"Hyalomma truncatum","Zimbabwe","not given",-21.862016,31.794874,"not individually recorded","1975-1981","346",1975,1981,NA,NA,1970,"Hyalomma truncatum",0.395779343587767,0.329816119656473
17881,"Hyalomma truncatum","Zimbabwe","not given",-21.812702,31.576675,"not individually recorded","1975-1981","346",1975,1981,NA,NA,1970,"Hyalomma truncatum",0.462608055635416,0.385506713029513
17882,"Hyalomma truncatum","Zimbabwe","not given",-21.811597,31.665865,"not individually recorded","1975-1981","346",1975,1981,NA,NA,1970,"Hyalomma truncatum",0.446772383437008,0.37231031953084
17883,"Hyalomma truncatum","Zimbabwe","not given",-21.811478,29.93458,"not individually recorded","1975-1981","346",1975,1981,NA,NA,1970,"Hyalomma truncatum",0.59290833398214,0.49409027831845
17884,"Hyalomma truncatum","Zimbabwe","not given",-21.787823,29.787476,"not individually recorded","1975-1981","346",1975,1981,NA,NA,1970,"Hyalomma truncatum",0.591182188457759,0.492651823714799
17885,"Hyalomma truncatum","Zimbabwe","not given",-21.787223,31.867629,"not individually recorded","1975-1981","346",1975,1981,NA,NA,1970,"Hyalomma truncatum",0.403658777107394,0.336382314256162
17886,"Hyalomma truncatum","Zimbabwe","not given",-21.773223,29.718229,"not individually recorded","1975-1981","346",1975,1981,NA,NA,1970,"Hyalomma truncatum",0.593667013792655,0.494722511493879
17887,"Hyalomma truncatum","Zimbabwe","not given",-21.760858,31.694016,"not individually recorded","1975-1981","346",1975,1981,NA,NA,1970,"Hyalomma truncatum",0.446918825273797,0.372432354394831
17888,"Hyalomma truncatum","Zimbabwe","not given",-21.759311,31.550453,"not individually recorded","1975-1981","346",1975,1981,NA,NA,1970,"Hyalomma truncatum",0.470853205842171,0.392377671535143
17889,"Hyalomma truncatum","Zimbabwe","not given",-21.758069,29.917565,"not individually recorded","1975-1981","346",1975,1981,NA,NA,1970,"Hyalomma truncatum",0.596068486134626,0.496723738445522
17890,"Hyalomma truncatum","Zimbabwe","not given",-21.749593,29.559556,"not individually recorded","1975-1981","346",1975,1981,NA,NA,1970,"Hyalomma truncatum",0.588581239928697,0.490484366607248
17891,"Hyalomma truncatum","Zimbabwe","not given",-21.7274,30.045653,"not individually recorded","1975-1981","346",1975,1981,NA,NA,1970,"Hyalomma truncatum",0.599440899817867,0.499534083181556
17892,"Hyalomma truncatum","Zimbabwe","not given",-21.720557,29.789532,"not individually recorded","1975-1981","346",1975,1981,NA,NA,1970,"Hyalomma truncatum",0.597669633202007,0.498058027668339
17893,"Hyalomma truncatum","Zimbabwe","not given",-21.718502,29.892235,"not individually recorded","1975-1981","346",1975,1981,NA,NA,1970,"Hyalomma truncatum",0.599260105128074,0.499383420940062
17894,"Hyalomma truncatum","Zimbabwe","not given",-21.714231,29.729261,"not individually recorded","1975-1981","346",1975,1981,NA,NA,1970,"Hyalomma truncatum",0.596839454770605,0.497366212308838
17895,"Hyalomma truncatum","Zimbabwe","not given",-21.707051,30.083853,"not individually recorded","1975-1981","346",1975,1981,NA,NA,1970,"Hyalomma truncatum",0.599440899817867,0.499534083181556
17896,"Hyalomma truncatum","Zimbabwe","not given",-21.70525,29.169714,"not individually recorded","1975-1981","346",1975,1981,NA,NA,1970,"Hyalomma truncatum",0.565772497153468,0.471477080961223
17897,"Hyalomma truncatum","Zimbabwe","not given",-21.704609,29.92772,"not individually recorded","1975-1981","346",1975,1981,NA,NA,1970,"Hyalomma truncatum",0.599505881637371,0.499588234697809
17898,"Hyalomma truncatum","Zimbabwe","not given",-21.699817,30.017734,"not individually recorded","1975-1981","346",1975,1981,NA,NA,1970,"Hyalomma truncatum",0.599593579164552,0.49966131597046
17899,"Hyalomma truncatum","Zimbabwe","not given",-21.694768,29.338125,"not individually recorded","1975-1981","346",1975,1981,NA,NA,1970,"Hyalomma truncatum",0.581483574315913,0.484569645263261
17900,"Hyalomma truncatum","Zimbabwe","not given",-21.682132,29.210852,"not individually recorded","1975-1981","346",1975,1981,NA,NA,1970,"Hyalomma truncatum",0.573112960166345,0.477594133471954
17901,"Hyalomma truncatum","Zimbabwe","not given",-21.681793,29.37561,"not individually recorded","1975-1981","346",1975,1981,NA,NA,1970,"Hyalomma truncatum",0.584907129373817,0.487422607811514
17902,"Hyalomma truncatum","Zimbabwe","not given",-21.673195,31.311805,"not individually recorded","1975-1981","346",1975,1981,NA,NA,1970,"Hyalomma truncatum",0.527260807701328,0.439384006417774
17903,"Hyalomma truncatum","Zimbabwe","not given",-21.671026,31.02292,"not individually recorded","1975-1981","346",1975,1981,NA,NA,1970,"Hyalomma truncatum",0.561529066416826,0.467940888680688
17904,"Hyalomma truncatum","Zimbabwe","not given",-21.662779,30.1078,"not individually recorded","1975-1981","346",1975,1981,NA,NA,1970,"Hyalomma truncatum",0.602425843110317,0.502021535925264
17905,"Hyalomma truncatum","Zimbabwe","not given",-21.658788,29.809207,"not individually recorded","1975-1981","346",1975,1981,NA,NA,1970,"Hyalomma truncatum",0.601342005943185,0.501118338285988
17906,"Hyalomma truncatum","Zimbabwe","not given",-21.652527,29.271212,"not individually recorded","1975-1981","346",1975,1981,NA,NA,1970,"Hyalomma truncatum",0.579451759774288,0.482876466478574
17907,"Hyalomma truncatum","Zimbabwe","not given",-21.651712,29.219833,"not individually recorded","1975-1981","346",1975,1981,NA,NA,1970,"Hyalomma truncatum",0.576395317860953,0.480329431550794
17908,"Hyalomma truncatum","Zimbabwe","not given",-21.633628,31.288146,"not individually recorded","1975-1981","346",1975,1981,NA,NA,1970,"Hyalomma truncatum",0.54026511589321,0.450220929911008
17909,"Hyalomma truncatum","Zimbabwe","not given",-21.618931,29.927327,"not individually recorded","1975-1981","346",1975,1981,NA,NA,1970,"Hyalomma truncatum",0.605437350126498,0.504531125105415
17910,"Hyalomma truncatum","Zimbabwe","not given",-21.615545,28.888612,"not individually recorded","1975-1981","346",1975,1981,NA,NA,1970,"Hyalomma truncatum",0.547712578578315,0.456427148815263
17911,"Hyalomma truncatum","Zimbabwe","not given",-21.615398,29.853599,"not individually recorded","1975-1981","346",1975,1981,NA,NA,1970,"Hyalomma truncatum",0.604709392379645,0.503924493649705
17912,"Hyalomma truncatum","Zimbabwe","not given",-21.61431,31.274887,"not individually recorded","1975-1981","346",1975,1981,NA,NA,1970,"Hyalomma truncatum",0.54026511589321,0.450220929911008
17913,"Hyalomma truncatum","Zimbabwe","not given",-21.614129,29.128859,"not individually recorded","1975-1981","346",1975,1981,NA,NA,1970,"Hyalomma truncatum",0.569614120536275,0.47467843378023
17914,"Hyalomma truncatum","Zimbabwe","not given",-21.609273,29.249854,"not individually recorded","1975-1981","346",1975,1981,NA,NA,1970,"Hyalomma truncatum",0.583218967491781,0.486015806243151
17915,"Hyalomma truncatum","Zimbabwe","not given",-21.605271,28.95718,"not individually recorded","1975-1981","346",1975,1981,NA,NA,1970,"Hyalomma truncatum",0.556545575302192,0.463787979418493
17916,"Hyalomma truncatum","Zimbabwe","not given",-21.590963,31.428119,"not individually recorded","1975-1981","346",1975,1981,NA,NA,1970,"Hyalomma truncatum",0.523935066728943,0.436612555607452
17917,"Hyalomma truncatum","Zimbabwe","not given",-21.588602,28.999446,"not individually recorded","1975-1981","346",1975,1981,NA,NA,1970,"Hyalomma truncatum",0.561078662344108,0.467565551953423
17918,"Hyalomma truncatum","Zimbabwe","not given",-21.586651,31.285568,"not individually recorded","1975-1981","346",1975,1981,NA,NA,1970,"Hyalomma truncatum",0.54744309332494,0.456202577770784
17919,"Hyalomma truncatum","Zimbabwe","not given",-21.564703,31.654827,"not individually recorded","1975-1981","346",1975,1981,NA,NA,1970,"Hyalomma truncatum",0.49601290023246,0.41334408352705
17920,"Hyalomma truncatum","Zimbabwe","not given",-21.562539,31.364173,"not individually recorded","1975-1981","346",1975,1981,NA,NA,1970,"Hyalomma truncatum",0.543604883504762,0.453004069587302
17921,"Hyalomma truncatum","Zimbabwe","not given",-21.552212,29.225299,"not individually recorded","1975-1981","346",1975,1981,NA,NA,1970,"Hyalomma truncatum",0.586363106932297,0.488635922443581
17922,"Hyalomma truncatum","Zimbabwe","not given",-21.550689,31.303718,"not individually recorded","1975-1981","346",1975,1981,NA,NA,1970,"Hyalomma truncatum",0.549199154070908,0.457665961725757
17923,"Hyalomma truncatum","Zimbabwe","not given",-21.530555,31.24009,"not individually recorded","1975-1981","346",1975,1981,NA,NA,1970,"Hyalomma truncatum",0.559485521632712,0.466237934693927
17924,"Hyalomma truncatum","Zimbabwe","not given",-21.526309,31.065637,"not individually recorded","1975-1981","346",1975,1981,NA,NA,1970,"Hyalomma truncatum",0.582659887997907,0.485549906664922
17925,"Hyalomma truncatum","Zimbabwe","not given",-21.5076,29.86531,"not individually recorded","1975-1981","346",1975,1981,NA,NA,1970,"Hyalomma truncatum",0.612066302557917,0.510055252131598
17926,"Hyalomma truncatum","Zimbabwe","not given",-21.470049,28.870107,"not individually recorded","1975-1981","346",1975,1981,NA,NA,1970,"Hyalomma truncatum",0.558169872530675,0.465141560442229
17927,"Hyalomma truncatum","Zimbabwe","not given",-21.466771,29.119806,"not individually recorded","1975-1981","346",1975,1981,NA,NA,1970,"Hyalomma truncatum",0.582913857057513,0.485761547547928
17928,"Hyalomma truncatum","Zimbabwe","not given",-21.454954,29.044047,"not individually recorded","1975-1981","346",1975,1981,NA,NA,1970,"Hyalomma truncatum",0.575655319547735,0.47971276628978
17929,"Hyalomma truncatum","Zimbabwe","not given",-21.452526,31.559853,"not individually recorded","1975-1981","346",1975,1981,NA,NA,1970,"Hyalomma truncatum",0.526455703439057,0.438713086199215
17930,"Hyalomma truncatum","Zimbabwe","not given",-21.435398,31.380197,"not individually recorded","1975-1981","346",1975,1981,NA,NA,1970,"Hyalomma truncatum",0.559214670954285,0.466012225795238
17931,"Hyalomma truncatum","Zimbabwe","not given",-21.429761,31.43421,"not individually recorded","1975-1981","346",1975,1981,NA,NA,1970,"Hyalomma truncatum",0.553386292056557,0.461155243380464
17932,"Hyalomma truncatum","Zimbabwe","not given",-21.424707,31.651809,"not individually recorded","1975-1981","346",1975,1981,NA,NA,1970,"Hyalomma truncatum",0.519335477280534,0.432779564400445
